Store Number,Dba,Store Name,Address,City,State,Zip Code,Phone Number,Fax Number,Email Address,Website Address,Latitude,Longitude,Geo Accuracy,Country,Country Code,County
"7302IL","Handle With Care Packaging Store","","1000 N Keller Dr","Effingham","IL","62401-1743","(217) 342-7221","(217) 342-6944","il302@gopackagingstore.com","http://www.gopackagingstore.com/il302","39.1319492","-88.5592632","PREMISE: ROOFTOP","United States","US","Effingham County"
"7306CA","Handle With Care Packaging Store","","126 E Haley St Ste A4","Santa Barbara","CA","93101-2380","(805) 965-3344","(805) 233-6690","ca306@gopackagingstore.com","http://www.gopackagingstore.com/ca306","34.4182494","-119.6933471","PREMISE: ROOFTOP","United States","US","Santa Barbara County"
"7307CA","Handle With Care Packaging Store","","18156 Index St","Northridge","CA","91326-2526","(818) 882-7442","(818) 882-9157","ca307@gopackagingstore.com","http://www.gopackagingstore.com/ca307","34.2752562","-118.5294948","PREMISE: ROOFTOP","United States","US","Los Angeles County"
"7309/7108CA","Handle With Care Packaging Store","","822 Allen Ave","Glendale","CA","91201","(818) 956-1137","(818) 763-2050","ca309@gopackagingstore.com","http://www.gopackagingstore.com/ca309","34.1692925","-118.2976094","STREET_ADDRESS: ROOFTOP","United States","US","Los Angeles County"
"7406CA","Handle With Care Packaging Store","","6044 Skyway","Paradise","CA","95969-4943","(530) 872-0991","(530) 872-0993","ca406@gopackagingstore.com","http://www.gopackagingstore.com/ca406","39.7541123","-121.6279724","PREMISE: ROOFTOP","United States","US","Butte County"
"7512CA","Handle With Care Packaging Store","","4364 Piedmont Ave","Oakland","CA","94611-4768","(510) 420-1171","(510) 420-6920","ca512@gopackagingstore.com","http://www.gopackagingstore.com/ca512","37.8295974","-122.2477106","PREMISE: ROOFTOP","United States","US","Alameda County"
"7514CA","Handle With Care Packaging Store","","1625 University Ave","Berkeley","CA","94703-1424","(510) 540-6311","(510) 540-6342","ca514@gopackagingstore.com","http://www.gopackagingstore.com/ca514","37.8711217","-122.2784446","STREET_ADDRESS: ROOFTOP","United States","US","Alameda County"
"7551CA","Handle With Care Packaging Store","","604 Red Hill Ave","San Anselmo","CA","94960-2461","(415) 457-1234","(415) 457-0201","ca551@gopackagingstore.com","http://www.gopackagingstore.com/ca551","37.9767766","-122.5611798","PREMISE: ROOFTOP","United States","US","Marin County"
"7592CA","Handle With Care Packaging Store","","17895 Sky Park Cir Ste B","Irvine","CA","92614-6306","(949) 752-8468","(949) 752-8467","ca592@gopackagingstore.com","http://www.gopackagingstore.com/ca592","33.6920229","-117.8594936","SUBPREMISE: ROOFTOP","United States","US","Orange County"
"9999AZ","Navis Pack & Ship","","5002 S 40th St Ste L","Phoenix","AZ","85040-2962","(480) 354-7000","(602) 414-0791","az9999@gonavis.com","http://www.gonavis.com/az9999","33.4014725","-111.9965231","SUBPREMISE: ROOFTOP","United States","US","Maricopa County"
"AC0001","Annex Brands","Annex Copy Center- Liberty Station, Point Loma","2750 Dewey Rd, Suite 102","San Diego","CA","92106","(619) 795-8530","(619) 795-8531","sales@annexcopy.com","Annex Copy Center","32.7379325","-117.2120966","SUBPREMISE: ROOFTOP","United States","US","San Diego County"
"NY13008","Navis Pack & Ship","","43 Chasner St","Hempstead","NY","11550-4807","(516) 640-4845","(516) 640-4915","ny13008@gonavis.com","Click Here","40.7030828","-73.629366","PREMISE: ROOFTOP","United States","US","Nassau County"
"US013","Pak Mail Centers of America","","2443 S University Blvd","Denver","CO","80210-5407","(303) 744-6245","(303) 744-6246","US013@PakMail.org","http://www.pakmail.com/stores/university-pakmail/","39.6721948","-104.9598097","PREMISE: ROOFTOP","United States","US","Denver County"
"US023","Pak Mail Centers of America","","1655 McFarland Blvd N","Tuscaloosa","AL","35406-2212","(205) 345-6245","(205) 345-8775","US023@PakMail.org","http://www.pakmail.com/stores/pak-mail-tuscaloosa/","33.2344717","-87.5421677","STREET_ADDRESS: ROOFTOP","United States","US","Tuscaloosa County"
"US027","Pak Mail Centers of America","","2525 Arapahoe Ave Unit E4","Boulder","CO","80302-6746","(303) 444-0831","(303) 444-0832","US027@PakMail.org","http://www.pakmail.com/stores/pak-mail-of-boulder/","40.0153158","-105.2622011","SUBPREMISE: ROOFTOP","United States","US","Boulder County"
"US028","Pak Mail Centers of America","","2234 N Federal Hwy","Boca Raton","FL","33431-7710","(561) 393-5064","(561) 393-5074","US028@PakMail.org","http://www.pakmail.com/stores/pak-mail-boca-raton/","26.3698514","-80.0762889","STREET_ADDRESS: ROOFTOP","United States","US","Palm Beach County"
"US036","Pak Mail Centers of America","","527 N Azusa Ave","Covina","CA","91722-3556","(626) 332-7955","(626) 332-3070","US036@PakMail.org","http://www.pakmail.com/stores/pak-mail-covina/","34.0897549","-117.9088597","STREET_ADDRESS: ROOFTOP","United States","US","Los Angeles County"
"US050","Pak Mail Centers of America","","2809 Kirby Rd Ste 116","Memphis","TN","38119-8245","(901) 362-1122","(901) 362-1142","US050@PakMail.org","http://www.pakmail.com/stores/pak-mail-memphis/","35.0723946","-89.8442538","SUBPREMISE: ROOFTOP","United States","US","Shelby County"
"US056","Pak Mail Centers of America","","3821 Falmouth Rd Ste 15B","Marstons Mills","MA","02648-1899","(508) 420-1105","(508) 420-1106","US056@PakMail.org","http://www.pakmail.com/stores/pak-mail-marstons/","41.6477447","-70.4232477","SUBPREMISE: ROOFTOP","United States","US","Barnstable County"
"US064","Pak Mail Centers of America","","369 Montezuma Ave","Santa Fe","NM","87501-2647","(505) 989-7380","(505) 989-7381","US064@PakMail.org","http://www.pakmail.com/stores/pak-mail-santa-fe/","35.6851367","-105.9451232","STREET_ADDRESS: ROOFTOP","United States","US","Santa Fe County"
"US065","Pak Mail Centers of America","","7090 N Oracle Rd Ste 178","Tucson","AZ","85704-4356","(520) 797-0355","(520) 797-0356","US065@PakMail.org","http://www.pakmail.com/stores/casas-adobes-pak-mail/","32.335737","-110.975375","SUBPREMISE: ROOFTOP","United States","US","Pima County"
"US067","Pak Mail Centers of America","","4522 W Village Dr","Tampa","FL","33624-3429","(813) 960-4006","(813) 960-7995","US067@PakMail.org","http://www.pakmail.com/stores/pak-mail-carrollwood/","28.0731335","-82.5219014","STREET_ADDRESS: ROOFTOP","United States","US","Hillsborough County"
"US071","Pak Mail Centers of America","","930 Tahoe Blvd Ste 802","Incline Village","NV","89451-9488","(775) 832-7770","(775) 832-0826","US071@PakMail.org","http://www.pakmail.com/stores/pak-mail-at-raleys-center/","39.2503009","-119.9498524","SUBPREMISE: ROOFTOP","United States","US","Washoe County"
"US075","Pak Mail Centers of America","","8018 E Santa Ana Canyon Rd Ste 100","Anaheim","CA","92808-1102","(714) 282-9327","(714) 282-7902","US075@PakMail.org","http://www.pakmail.com/stores/anaheim-hills/","33.8666052","-117.7512104","SUBPREMISE: ROOFTOP","United States","US","Orange County"
"US077","Pak Mail Centers of America","","98 Wadsworth Blvd Unit 127","Lakewood","CO","80226-1518","(303) 237-9240","(303) 313-9240","US077@PakMail.org","http://www.pakmail.com/stores/pak-mail-lakewood/","39.7170058","-105.0799964","SUBPREMISE: ROOFTOP","United States","US","Jefferson County"
"US079","Pak Mail Centers of America","","5794 SW 40th St","Miami","FL","33155-5302","(305) 666-1134","(305) 901-7411","US079@PakMail.org","http://www.pakmail.com/stores/pak-mail-of-miami/","25.733734","-80.288467","STREET_ADDRESS: ROOFTOP","United States","US","Miami-Dade County"
"US092","Pak Mail Centers of America","","8601 W Cross Dr Unit F5","Littleton","CO","80123-2200","(303) 971-0088","(303) 971-0155","US092@PakMail.org","http://www.pakmail.com/stores/pak-mail-of-littleton-colorado/","39.6153879","-105.0943258","STREET_ADDRESS: ROOFTOP","United States","US","Denver County"
"US093","Pak Mail Centers of America","","1535 Farmers Ln","Santa Rosa","CA","95405-7525","(707) 571-7707","(707) 575-0187","US093@PakMail.org","http://www.pakmail.com/stores/east-santa-rosa-pak-mail/","38.4336423","-122.6885025","STREET_ADDRESS: RANGE_INTERPOLATED","United States","US","Sonoma County"
"US095","Pak Mail Centers of America","","3218 E Bell Rd","Phoenix","AZ","85032-8708","(602) 971-2300","(602) 992-3222","US095@PakMail.org","http://www.pakmail.com/stores/pak-mail-phoenix/","33.6421222","-112.0125994","STREET_ADDRESS: ROOFTOP","United States","US","Maricopa County"
"US102","Pak Mail Centers of America","","4719 Quail Lakes Dr Ste G","Stockton","CA","95207-5267","(209) 478-9827","(209) 478-8708","US102@PakMail.org","http://www.pakmail.com/stores/pak-mail-stockton/","37.9864964","-121.3417826","SUBPREMISE: ROOFTOP","United States","US","San Joaquin County"
"US113","Pak Mail Centers of America","","1245 Farmington Ave Ste 3","West Hartford","CT","06107-2667","(860) 561-1369","(860) 561-1359","US113@PakMail.org","http://www.pakmail.com/stores/pak-mail-hartford/","41.7542232","-72.7665867","SUBPREMISE: ROOFTOP","United States","US","Hartford County"
"US119","Pak Mail Centers of America","","7486 La Jolla Blvd","La Jolla","CA","92037-5029","(858) 456-8573","(858) 456-8143","US119@PakMail.org","http://www.pakmail.com/stores/la-jolla-pak-mail/","32.8386609","-117.2789365","STREET_ADDRESS: ROOFTOP","United States","US","San Diego County"
"US130","Pak Mail Centers of America","","25 Storey Ave Ste 8","Newburyport","MA","01950-1869","(978) 465-6420","(978) 465-6491","US130@PakMail.org","http://www.pakmail.com/stores/pak-mail-newburyport/","42.8209577","-70.9019579","SUBPREMISE: ROOFTOP","United States","US","Essex County"
"US132","Pak Mail Centers of America","","12741 Sw 42Nd St","Miami","FL","33175-3429","(305) 227-3335","(305) 227-8452","US132@PakMail.org","http://www.pakmail.com/stores/pak-mail-tamiami/","25.730186","-80.4006411","PREMISE: ROOFTOP","United States","US","Miami-Dade County"
"US137","Pak Mail Centers of America","","1121 Park West Blvd Ste B","Mt Pleasant","SC","29466-7122","(843) 856-1888","(843) 856-1898","US137@PakMail.org","http://www.pakmail.com/stores/pak-mail-park-west/","32.8733715","-79.7791738","SUBPREMISE: ROOFTOP","United States","US","Charleston County"
"US139","Pak Mail Centers of America","","976 Houston Northcutt Blvd Ste 3","Mt Pleasant","SC","29464-3488","(843) 849-0310","(843) 849-0311","US139@PakMail.org","http://www.pakmail.com/stores/pak-mail-mount-pleasant/","32.7981629","-79.8910633","SUBPREMISE: ROOFTOP","United States","US","Charleston County"
"US143","Pak Mail Centers of America","","9858 Glades Rd Ste D3","Boca Raton","FL","33434-3984","(561) 852-1631","(561) 852-1652","US143@PakMail.org","http://www.pakmail.com/stores/pak-mail-west-boca-raton/","26.36764","-80.200041","STREET_ADDRESS: ROOFTOP","United States","US","Palm Beach County"
"US147","Pak Mail Centers of America","","5824 Bee Ridge Rd","Sarasota","FL","34233-5054","(941) 378-1660","(941) 378-2172","US147@PakMail.org","http://www.pakmail.com/stores/pak-mail-at-centergate-plaza/","27.297571","-82.4534368","STREET_ADDRESS: ROOFTOP","United States","US","Sarasota County"
"US148","Pak Mail Centers of America","","454 Las Gallinas Ave","San Rafael","CA","94903-3618","(415) 472-2533","(415) 472-0603","US148@PakMail.org","http://www.pakmail.com/stores/pak-mail-san-rafael/","38.0050259","-122.5410735","STREET_ADDRESS: ROOFTOP","United States","US","Marin County"
"US152","Pak Mail Centers of America","","5424 Sunol Blvd Ste 10","Pleasanton","CA","94566-7705","(925) 462-2292","(925) 462-2297","US152@PakMail.org","http://www.pakmail.com/stores/pleasanton-pak-mail/","37.6508565","-121.8787242","SUBPREMISE: ROOFTOP","United States","US","Alameda County"
"US154","Pak Mail Centers of America","","1837 S Nevada Ave","Colorado Springs","CO","80905-2566","(719) 473-4545","(719) 473-4546","US154@PakMail.org","http://www.pakmail.com/stores/pak-mail-colorado-springs/","38.80813","-104.8212915","STREET_ADDRESS: ROOFTOP","United States","US","El Paso County"
"US164","Pak Mail Centers of America","","2129 General Booth Blvd Ste 103","Virginia Beach","VA","23454-5899","(757) 430-0997","(757) 430-0196","US164@PakMail.org","http://www.pakmail.com/stores/pak-mail-south-virginia-beach/","36.7680571","-76.0160637","SUBPREMISE: ROOFTOP","United States","US",""
"US170","Pak Mail Centers of America","","2661 N Illinois St","Swansea","IL","62226-2302","(618) 277-4884","(618) 277-4886","US170@PakMail.org","http://www.pakmail.com/stores/pak-mail-swansea/","38.5423089","-89.9853218","STREET_ADDRESS: ROOFTOP","United States","US","St Clair County"
"US172","Pak Mail Centers of America","","222 W 21St St Ste F","Norfolk","VA","23517-2200","(757) 626-0065","(757) 626-1669","US172@PakMail.org","http://www.pakmail.com/stores/pak-mail-norfolk/","36.8685927","-76.2872084","SUBPREMISE: ROOFTOP","United States","US",""
"US178","Pak Mail Centers of America","","508 Lunt Ave","Schaumburg","IL","60193-4408","(847) 524-3355","(847) 524-5271","US178@PakMail.org","http://www.pakmail.com/stores/pak-mail-schaumburg/","42.002095","-88.09295","STREET_ADDRESS: ROOFTOP","United States","US","Cook County"
"US192","Pak Mail Centers of America","","9425 N Meridian St","Indianapolis","IN","46260-1308","(317) 848-4416","(317) 848-7402","US192@PakMail.org","http://www.pakmail.com/stores/indy-or-indianapolis/","39.925337","-86.1563989","STREET_ADDRESS: ROOFTOP","United States","US","Marion County"
"US193","Pak Mail Centers of America","","6435 W Jefferson Blvd","Fort Wayne","IN","46804-6203","(260) 432-8718","(260) 432-8834","US193@PakMail.org","http://www.pakmail.com/stores/pak-mail-fort-wayne/","41.0543527","-85.2252075","STREET_ADDRESS: ROOFTOP","United States","US","Allen County"
"US199","Pak Mail Centers of America","","2780 E Fowler Ave","Tampa","FL","33612-6297","(813) 971-2555","(813) 977-3001","US199@PakMail.org","http://www.pakmail.com/stores/pak-mail-tampa/","28.0557736","-82.4275695","PREMISE: ROOFTOP","United States","US","Hillsborough County"
"US215","Pak Mail Centers of America","","5249 N Park Pl NE","Cedar Rapids","IA","52402-6210","(319) 373-5595","(319) 373-5795","US215@PakMail.org","http://www.pakmail.com/stores/cedar-rapids-pak-mail/","42.0287292","-91.6293815","STREET_ADDRESS: RANGE_INTERPOLATED","United States","US","Linn County"
"US222","Pak Mail Centers of America","","55 Crystal Ave #7","Derry","NH","03038-1717","(603) 434-1801","(603) 434-1768","US222@pakmail.org","http://www.pakmail.com/stores/pak-mail-derry/","42.8924611","-71.3268169","SUBPREMISE: ROOFTOP","United States","US","Rockingham County"
"US228","Pak Mail Centers of America","","2397 Nw Kings Blvd","Corvallis","OR","97330-3985","(541) 754-8411","(541) 754-8404","US228@PakMail.org","http://www.pakmail.com/stores/pak-mail-corvallis/","44.5912893","-123.2728848","STREET_ADDRESS: ROOFTOP","United States","US","Benton County"
"US232","Pak Mail Centers of America","","4419 Centennial Blvd","Colorado Springs","CO","80907-3771","(719) 593-1212","(719) 593-0606","US232@PakMail.org","http://www.pakmail.com/stores/232-colorado-springs/","38.8952948","-104.8499877","STREET_ADDRESS: ROOFTOP","United States","US","El Paso County"
"US236","Pak Mail Centers of America","","300 N Dean Rd Ste 5","Auburn","AL","36830-5045","(334) 821-0629","(334) 821-0704","US236@PakMail.org","http://www.pakmail.com/stores/pak-mail-of-auburn/","32.6107717","-85.4634018","SUBPREMISE: ROOFTOP","United States","US","Lee County"
"US244","Pak Mail Centers of America","","9880 N Magnolia Ave","Santee","CA","92071-1901","(619) 449-0600","(619) 449-0660","US244@PakMail.org","http://www.pakmail.com/stores/pak-mail-santee/","32.8564081","-116.9716554","STREET_ADDRESS: ROOFTOP","United States","US","San Diego County"
"US247","Pak Mail Centers of America","","18331 Pines Blvd","Pembroke Pines","FL","33029-1421","(954) 450-9555","(954) 450-9563","US247@PakMail.org","http://www.pakmail.com/stores/pak-mail-hollywood-florida/","26.0092478","-80.3910877","STREET_ADDRESS: ROOFTOP","United States","US","Broward County"
"US248","Pak Mail Centers of America","","407 Belt Line Rd","Collinsville","IL","62234-4407","(618) 346-4884","(618) 346-4366","US248@PakMail.org","http://www.pakmail.com/stores/pak-mail-of-collinsville/","38.6914078","-89.9741786","PREMISE: ROOFTOP","United States","US","Madison County"
"US263","Pak Mail Centers of America","","2809 E Hamilton Ave","Eau Claire","WI","54701-6863","(715) 831-8808","(715) 831-8818","US263@PakMail.org","http://www.pakmail.com/stores/pak-mail-of-eau-claire/","44.7851306","-91.4620782","PREMISE: ROOFTOP","United States","US","Eau Claire County"
"US264","Pak Mail Centers of America","","2201 Francisco Dr Ste 140","El Dorado Hills","CA","95762-3741","(916) 939-9122","(916) 939-9124","US264@PakMail.org","http://www.pakmail.com/stores/pak-mail-sacramento/","38.7113983","-121.0854319","SUBPREMISE: ROOFTOP","United States","US","El Dorado County"
"US265","Pak Mail Centers of America","","505 Beachland Blvd Ste 1","Vero Beach","FL","32963-1798","(772) 231-0021","(772) 231-0016","US265@PakMail.org","http://www.pakmail.com/stores/pak-mail-beachside/","27.6536288","-80.3642833","SUBPREMISE: ROOFTOP","United States","US","Indian River County"
"US266","Pak Mail Centers of America","","7282 55Th Ave E","Bradenton","FL","34203-8002","(941) 751-2070","(941) 751-2646","US266@PakMail.org","http://www.pakmail.com/stores/pak-mail-of-bradenton/","27.441535","-82.4652509","PREMISE: ROOFTOP","United States","US","Manatee County"
"US267","Pak Mail Centers of America","","3961 E Chandler Blvd Ste 111","Phoenix","AZ","85048-0334","(480) 759-5533","(480) 759-0889","US267@PakMail.org","http://www.pakmail.com/stores/pak-mail-chandler/","33.3035053","-111.99869","SUBPREMISE: ROOFTOP","United States","US","Maricopa County"
"US268","Pak Mail Centers of America","","7223 Route 83","Willowbrook","IL","60527-7561","(630) 920-1110","(630) 920-1190","US268@PakMail.org","http://www.pakmail.com/stores/pak-mail-willowbrook/","41.7571551","-87.9446797","STREET_ADDRESS: RANGE_INTERPOLATED","United States","US","Dupage County"
"US270","Pak Mail Centers of America","","5355 Northland Dr Ne Ste C","Grand Rapids","MI","49525-1090","(616) 364-8383","(616) 364-8405","US270@PakMail.org","http://www.pakmail.com/stores/pak-mail-north-grand-rapids/","43.0601436","-85.5807115","SUBPREMISE: ROOFTOP","United States","US","Kent County"
"US275","Pak Mail Centers of America","","3823 Tamiami Trl E","Naples","FL","34112-6224","(239) 793-5060","(239) 793-1109","US275@PakMail.org","http://www.pakmail.com/stores/pak-mail-naples/","26.1197647","-81.757372","STREET_ADDRESS: ROOFTOP","United States","US","Collier County"
"US279","Pak Mail Centers of America","","5729 Main St","Springfield","OR","97478-5427","(541) 744-2515","(541) 744-2516","US279@PakMail.org","http://www.pakmail.com/stores/pak-mail-springfield/","44.0444962","-122.9288569","STREET_ADDRESS: ROOFTOP","United States","US","Lane County"
"US288","Pak Mail Centers of America","","1941 Savage Rd Ste 100A","Charleston","SC","29407-4788","(843) 795-7197","(843) 795-7132","US288@PakMail.org","http://www.pakmail.com/stores/pak-mail-charleston/","32.8067096","-80.0295532","SUBPREMISE: ROOFTOP","United States","US","Charleston County"
"US293","Pak Mail Centers of America","","4370 Chicago Dr SW Ste B","Grandville","MI","49418-1694","(616) 531-9790","(616) 531-9876","US293@PakMail.org","http://www.pakmail.com/stores/pak-mail-grandville/","42.9068289","-85.7706763","SUBPREMISE: ROOFTOP","United States","US","Kent County"
"US295","Pak Mail Centers of America","","934 N University Dr","Coral Springs","FL","33071-7029","(954) 340-2881","(954) 340-2883","US295@PakMail.org","http://www.pakmail.com/stores/pak-mail-coral-springs/","26.2433537","-80.2565748","STREET_ADDRESS: ROOFTOP","United States","US","Broward County"
"US301","Pak Mail Centers of America","","9925 Haynes Bridge Rd Ste 200","Alpharetta","GA","30022-1913","(770) 410-9910","(770) 410-9878","US301@PakMail.org","http://www.pakmail.com/stores/pak-mail-alpharetta/","34.0227264","-84.2679173","SUBPREMISE: ROOFTOP","United States","US","Fulton County"
"US307","Pak Mail Centers of America","","14900 E Orange Lake Blvd","Kissimmee","FL","34747-8219","(407) 238-9560","(407) 238-9097","US307@PakMail.org","http://www.pakmail.com/stores/pak-mail-of-kissimmee/","28.3495487","-81.6138427","STREET_ADDRESS: ROOFTOP","United States","US","Orange County"
"US308","Pak Mail Centers of America","","11585 Jones Bridge Rd Ste 420","Alpharetta","GA","30022-7476","(770) 442-0204","(770) 442-0608","US308@PakMail.org","http://www.pakmail.com/stores/pak-mail-east-alpharetta/","34.0618987","-84.2146552","SUBPREMISE: ROOFTOP","United States","US","Fulton County"
"US316","Pak Mail Centers of America","","8725 Roswell Rd Ste O","Sandy Springs","GA","30350-7501","(770) 587-2898","(770) 587-3102","US316@PakMail.org","http://www.pakmail.com/stores/pak-mail-roswell-atlanta/","33.9947921","-84.3500775","SUBPREMISE: ROOFTOP","United States","US","Fulton County"
"US317","Pak Mail Centers of America","","1475 Buford Dr Ste 403","Lawrenceville","GA","30043-3798","(770) 338-2727","(770) 338-2726","US317@PakMail.org","http://www.pakmail.com/stores/pak-mail-north-lawrenceville/","34.0050862","-83.9863629","SUBPREMISE: ROOFTOP","United States","US","Gwinnett County"
"US320","Pak Mail Centers of America","","419 The Parkway","Greer","SC","29650-4522","(864) 879-6600","(864) 879-6677","US320@PakMail.org","http://www.pakmail.com/stores/pak-mail-south-greer/","34.8719151","-82.2563427","STREET_ADDRESS: ROOFTOP","United States","US","Greenville County"
"US321","Pak Mail Centers of America","","1754 Woodruff Rd Ste 204","Greenville","SC","29607-5975","(864) 627-8400","(864) 627-8300","US321@PakMail.org","http://www.pakmail.com/stores/pak-mail-greenville/","34.8182723","-82.2715847","SUBPREMISE: ROOFTOP","United States","US","Greenville County"
"US322","Pak Mail Centers of America","","873 West Bay Dr Ste 2823","Largo","FL","33770-3221","(727) 584-8801","(727) 585-0726","US322@PakMail.org","http://www.pakmail.com/stores/pak-mail-of-largo/","27.9166645","-82.7974124","SUBPREMISE: ROOFTOP","United States","US","Pinellas County"
"US327","Pak Mail Centers of America","","1704 N Bell St","Fremont","NE","68025-3159","(402) 727-7440","(402) 727-5665","US327@PakMail.org","http://www.pakmail.com/stores/pak-mail-fremont/","41.4457888","-96.4831422","PREMISE: ROOFTOP","United States","US","Dodge County"
"US330","Pak Mail Centers of America","","2436 N Heritage Oaks Path","Hernando","FL","34442-6332","(352) 746-1782","(352) 746-1191","US330@PakMail.org","http://www.pakmail.com/stores/pak-mail-citrus-county/","28.8988346","-82.4426978","POINT_OF_INTEREST: APPROXIMATE","United States","US","Citrus County"
"US331","Pak Mail Centers of America","","6757 Cascade Rd Se","Grand Rapids","MI","49546-6849","(616) 285-4622","(616) 285-4678","US331@PakMail.org","http://www.pakmail.com/stores/pak-mail-of-cascade/","42.9161705","-85.5007947","STREET_ADDRESS: ROOFTOP","United States","US","Kent County"
"US332","Pak Mail Centers of America","","1815 Martin Luther King Pkwy Ste 2","Durham","NC","27707-3585","(919) 403-8511","(919) 403-1456","US332@PakMail.org","http://www.pakmail.com/stores/pak-mail-durham/","35.9597961","-78.9585273","SUBPREMISE: ROOFTOP","United States","US","Durham County"
"US340","Pak Mail Centers of America","","1751 NE Pine Island Rd Ste 155","Cape Coral","FL","33909-1796","(239) 424-8293","(239) 673-7263","US340@PakMail.org","http://www.pakmail.com/stores/north-fort-myers/","26.6714463","-81.9370334","SUBPREMISE: ROOFTOP","United States","US","Lee County"
"US341","Pak Mail Centers of America","","156 Peachtree East Shoppng Ctr","Peachtree City","GA","30269-4045","(770) 631-4066","(770) 631-4084","US341@PakMail.org","http://www.pakmail.com/stores/peachtree-east/","33.423733","-84.5566984","STREET_ADDRESS: ROOFTOP","United States","US","Fayette County"
"US343","Pak Mail Centers of America","","1202 SW 17th St. Ste 300","Ocala","FL","34471-4467","(352) 368-9779","(352) 368-6978","US343@PakMail.org","http://www.pakmail.com/stores/pak-mail-of-ocala/","29.1710825","-82.1489882","SUBPREMISE: ROOFTOP","United States","US","Marion County"
"US346","Pak Mail Centers of America","","3547 Alpine Ave NW","Grand Rapids","MI","49544-1635","(616) 785-8181","(616) 785-3434","US346@PakMail.org","http://www.pakmail.com/stores/pak-mail-of-alpine/","43.0277946","-85.6907366","STREET_ADDRESS: ROOFTOP","United States","US","Kent County"
"US350","Pak Mail Centers of America","","11900 Metric Blvd Ste J","Austin","TX","78758-3121","(512) 873-7225","(512) 832-0496","US350@PakMail.org","http://www.pakmail.com/stores/pak-mail-north-austin/","30.4003825","-97.7040759","SUBPREMISE: ROOFTOP","United States","US","Travis County"
"US352","Pak Mail Centers of America","","6231 Pga Blvd Ste 104","Palm Beach Gardens","FL","33418-4033","(561) 624-8686","(561) 624-8688","US352@PakMail.org","http://www.pakmail.com/stores/pak-mail-palm-beach-gardens/","26.8418322","-80.1334662","SUBPREMISE: ROOFTOP","United States","US","Palm Beach County"
"US363","Pak Mail Centers of America","","2090 Baker Rd NW Ste 304","Kennesaw","GA","30144-4603","(770) 426-9811","(770) 426-1841","US363@PakMail.org","http://www.pakmail.com/stores/pak-mail-kennesaw/","34.0496777","-84.6115899","SUBPREMISE: ROOFTOP","United States","US","Cobb County"
"US367","Pak Mail Centers of America","","19046 Bruce B Downs Blvd Ste B6","Tampa","FL","33647-2434","(813) 910-8044","(813) 910-9049","US367@PakMail.org","http://www.pakmail.com/stores/pak-mail-of-tampa/","28.1458807","-82.3549105","STREET_ADDRESS: ROOFTOP","United States","US","Hillsborough County"
"US382","Pak Mail Centers of America","","21800 N Shangri La Dr Unit 3","Lexington Park","MD","20653-1569","(301) 863-9812","(301) 863-4859","US382@PakMail.org","http://www.pakmail.com/stores/pak-mail-of-lexington-park/","38.2657916","-76.4569224","SUBPREMISE: ROOFTOP","United States","US","St Mary's County"
"US391","Pak Mail Centers of America","","30 Columbia Ave E Ste F1","Battle Creek","MI","49015-3737","(269) 660-1985","(269) 660-1987","US391@PakMail.org","http://www.pakmail.com/stores/pak-mail-battle-creek/","42.2977334","-85.1969383","PREMISE: ROOFTOP","United States","US","Calhoun County"
"US392","Pak Mail Centers of America","","4045 Five Forks Trickum Rd SW Ste B8","Lilburn","GA","30047-7630","(770) 638-7201","(770) 638-7202","US392@PakMail.org","http://www.pakmail.com/stores/lilburn/","33.8705226","-84.0928761","PREMISE: ROOFTOP","United States","US","Gwinnett County"
"US402","Pak Mail Centers of America","","4920 Atlanta Hwy","Alpharetta","GA","30004-2921","(770) 664-7808","(770) 664-7071","US402@PakMail.org","http://www.pakmail.com/stores/pak-mail-north-alpharetta/","34.1582322","-84.2383953","STREET_ADDRESS: ROOFTOP","United States","US","Forsyth County"
"US407","Pak Mail Centers of America","","4377 Commercial Way","Spring Hill","FL","34606-1963","(352) 596-7414","(352) 596-8340","US407@PakMail.org","http://www.pakmail.com/stores/pak-mail-spring-hill/","28.4946534","-82.5992166","SUBPREMISE: ROOFTOP","United States","US","Hernando County"
"US417","Pak Mail Centers of America","","136 W Belmont Dr Ste 11","Calhoun","GA","30701-3064","(706) 629-6245","(706) 629-0059","US417@PakMail.org","http://www.pakmail.com/stores/pak-mail-calhoun/","34.47829","-84.9366161","SUBPREMISE: ROOFTOP","United States","US","Gordon County"
"US419","Pak Mail Centers of America","","429 E Dupont Rd","Fort Wayne","IN","46825-2051","(260) 637-4809","(260) 637-4305","US419@PakMail.org","http://www.pakmail.com/stores/dupont-village/","41.1795105","-85.1376368","PREMISE: ROOFTOP","United States","US","Allen County"
"US424","Pak Mail Centers of America","","6475 Perimeter Dr","Dublin","OH","43016-8459","(614) 798-0877","(614) 798-0811","US424@PakMail.org","http://www.pakmail.com/stores/pak-mail-of-dublin/","40.1046884","-83.1624013","STREET_ADDRESS: ROOFTOP","United States","US","Franklin County"
"US426","Pak Mail Centers of America","","1512 125th Ave NE","Blaine","MN","55449-4749","(763) 862-0333","(763) 390-1511","US426@PakMail.org","http://www.pakmail.com/stores/pak-mail-minneapolis/","45.1965097","-93.2308434","STREET_ADDRESS: ROOFTOP","United States","US","Anoka County"
