Store Num,Store Name,Address,City,State,Zip Code,Phone Number,Email Address,Store Hours,Services,Air Pickup Times,Ground Pickup Times,Fax Number,Latitude,Longitude,Details Link,Geo Accuracy,County,Country,Country Code
"2491","Corner Of Airport And Schillinger In The Ambassador Plaza Shopping Center","312 Schillinger Rd S Ste T","Mobile","AL","36608","(251) 633-6245","store2491@theupsstore.com","Monday - Friday: 8:00 am - 6:30 pm Saturday: 9:00 am - 3:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 5:00 pm Saturday 3:00 pm","Monday - Friday 5:00 pm","(251) 633-6230","30.6849282","-88.2265701","https://mobile-al-2491.theupsstorelocal.com/","SUBPREMISE: ROOFTOP","Mobile County","United States","US"
"2350","Located In The Yester Oaks Shopping Center","3688 Airport Blvd Ste B","Mobile","AL","36608","(251) 460-4096","store2350@theupsstore.com","Monday - Friday: 8:30 am - 7:00 pm Saturday: 9:00 am - 5:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 6:15 pm Saturday 2:00 pm","Monday - Friday 6:15 pm","(251) 460-5943","30.6770392","-88.1342653","https://mobile-al-2350.theupsstorelocal.com/","SUBPREMISE: ROOFTOP","Mobile County","United States","US"
"2422","Old Shell At Mcgregor Next To Pizza Hut","4358 Old Shell Rd Ste B","Mobile","AL","36608","(251) 460-0600","store2422@theupsstore.com","Monday - Friday: 8:00 am - 6:30 pm Saturday: 9:00 am - 3:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 6:30 pm Saturday 1:30 pm","Monday - Friday 6:30 pm","(251) 460-4640","30.6983725","-88.1422127","https://mobile-al-2422.theupsstorelocal.com/","SUBPREMISE: ROOFTOP","Mobile County","United States","US"
"2698","University & Cottage Hill, In The Same Parking Lot As Walmart","1956 S University Blvd Ste J","Mobile","AL","36609","(251) 661-1000","store2698@theupsstore.com","Monday - Friday: 8:00 am - 6:30 pm Saturday: 9:00 am - 3:00 pm Sunday: Closed","Online Printing, Mobile Printing, Full Service Digital Printing, Binding, Laminating, Stapling","Monday - Friday 6:00 pm Saturday 2:30 pm","Monday - Friday 6:00 pm","(251) 661-1771","30.6502633","-88.1621385","https://mobile-al-2698.theupsstorelocal.com/","SUBPREMISE: ROOFTOP","Mobile County","United States","US"
"4690","Sw Corner Of Lowes Parking Lot - Hwy 90 & Rangeline Rd","5319 Hwy 90 W Ste 102","Mobile","AL","36619","(251) 661-4000","store4690@theupsstore.com","Monday - Friday: 8:00 am - 6:30 pm Saturday: 9:00 am - 3:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 6:00 pm Saturday 2:00 pm","Monday - Friday 6:00 pm","(251) 661-5001","30.6000696","-88.1665282","https://mobile-al-4690.theupsstorelocal.com/","SUBPREMISE: ROOFTOP","Mobile County","United States","US"
"3465","Zelda Place Near Carter Hill Rd","3066 Zelda Rd","Montgomery","AL","36106","(334) 270-8456","store3465@theupsstore.com","Monday - Friday: 8:00 am - 6:30 pm Saturday: 9:00 am - 3:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 6:00 pm Saturday 12:00 pm","Monday - Friday 6:00 pm","(334) 270-0057","32.354305","-86.2647803","https://montgomery-al-3465.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Montgomery County","United States","US"
"3464","Atlanta Highway And Perry Hill Rd","3966 Atlanta Hwy","Montgomery","AL","36109","(334) 271-4465","store3464@theupsstore.com","Monday - Friday: 8:00 am - 6:30 pm Saturday: 9:00 am - 3:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 6:00 pm Saturday 1:00 pm","Monday - Friday 6:00 pm","(334) 271-4075","32.3818914","-86.24388","https://montgomery-al-3464.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Montgomery County","United States","US"
"3159","Sturbridge Village - Corner Of Vaughn & Taylor Road (Winn Dixie Shopping Center)","7956 Vaughn Rd","Montgomery","AL","36116","(334) 260-7191","store3159@theupsstore.com","Monday - Friday: 8:00 am - 6:30 pm Saturday: 9:00 am - 3:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 6:00 pm Saturday 12:00 pm","Monday - Friday 6:00 pm","(334) 260-7195","32.3374391","-86.1768108","https://montgomery-al-3159.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Montgomery County","United States","US"
"5229","Chantilly Blvd & Eastchase Blvd","9154 Eastchase Pkwy","Montgomery","AL","36117","(334) 244-9877","store5229@theupsstore.com","Monday - Friday: 8:00 am - 6:30 pm Saturday: 9:00 am - 3:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 6:00 pm Saturday 12:00 pm","Monday - Friday 6:00 pm","(334) 395-9877","32.3622377","-86.137586","https://montgomery-al-5229.theupsstorelocal.com/","STREET_ADDRESS: RANGE_INTERPOLATED","Montgomery County","United States","US"
"6695","Located In The Tiger Town Shopping Center Between Burger Fi And Chipotle","2135 Interstate Dr","Opelika","AL","36801","(334) 737-6183","store6695@theupsstore.com","Monday - Friday: 8:00 am - 6:30 pm Saturday: 9:00 am - 3:00 pm Sunday: Closed","Online Printing, Mobile Printing, Full Service Digital Printing, Binding, Laminating, Stapling","Monday - Friday 5:30 pm Saturday 12:30 pm","Monday - Friday 5:30 pm","(334) 737-6173","32.6169067","-85.4050175","https://opelika-al-6695.theupsstorelocal.com/","STREET_ADDRESS: RANGE_INTERPOLATED","Lee County","United States","US"
"5864","The Commons Shopping Center @ Corner Of Canal Rd & Hwy 161","25910-0 Canal Rd","Orange Beach","AL","36561","(251) 981-4533","store5864@theupsstore.com","Monday - Friday: 7:30 am - 6:00 pm Saturday: 8:00 am - 1:30 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 11:00 am Saturday 11:00 am","Monday - Friday 5:00 pm","(251) 981-4534","30.290695","-87.5828373","https://orangebeach-al-5864.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Baldwin County","United States","US"
"1183","Keystone Plaza Shopping Center Next To Food Depot & Onemain Financial","3590-B Us Hwy 31 S","Pelham","AL","35124","(205) 664-2258","store1183@theupsstore.com","Monday - Friday: 8:00 am - 6:30 pm Saturday: 9:00 am - 2:30 pm Sunday: Closed","Online Printing, Mobile Printing, Full Service Digital Printing, Binding, Laminating, Stapling","Monday - Friday 5:30 pm Saturday 1:00 pm","Monday - Friday 5:30 pm","(205) 664-3525","33.2647503","-86.8108626","https://pelham-al-1183.theupsstorelocal.com/","STREET_ADDRESS: RANGE_INTERPOLATED","Shelby County","United States","US"
"6099","Prattcenter In Front Of Target","2751 Legends Pkwy","Prattville","AL","36066","(334) 290-3392","store6099@theupsstore.com","Monday - Friday: 8:00 am - 6:30 pm Saturday: 9:00 am - 3:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 6:00 pm","Monday - Friday 6:00 pm","(334) 290-3393","32.459233","-86.3973204","https://prattville-al-6099.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Elmore County","United States","US"
"5434","Exit 13 Same Parking Lot As Ruby Tuesday","1204 Shelton Beach Rd #3","Saraland","AL","36571","(251) 679-3373","store5434@theupsstore.com","Monday - Friday: 8:00 am - 6:30 pm Saturday: 10:00 am - 3:30 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 6:00 pm Saturday 12:00 pm","Monday - Friday 6:00 pm","(251) 679-3488","30.8034503","-88.1015221","https://saraland-al-5434.theupsstorelocal.com/","SUBPREMISE: ROOFTOP","Mobile County","United States","US"
"6076","Corner Of Highway 31 & 181 (Behind Walgreen's)","30941 Mill Ln Ste G","Spanish Fort","AL","36527","(251) 625-8536","store6076@theupsstore.com","Monday - Friday: 7:30 am - 6:00 pm Saturday: 8:30 am - 2:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 5:30 pm Saturday 12:00 pm","Monday - Friday 5:30 pm","(251) 625-8506","30.6750624","-87.8538257","https://spanishfort-al-6076.theupsstorelocal.com/","SUBPREMISE: ROOFTOP","Baldwin County","United States","US"
"2803","Across From Usps","1305 S. Brundidge St Ste A","Troy","AL","36081","(334) 566-9470","store2803@theupsstore.com","Monday - Friday: 8:00 am - 6:30 pm Saturday: 9:00 am - 2:30 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 5:30 pm Saturday 12:00 pm","Monday - Friday 5:30 pm","(334) 566-8470","31.7888502","-85.9649133","https://troy-al-2803.theupsstorelocal.com/","SUBPREMISE: ROOFTOP","Pike County","United States","US"
"3320","Downtown Trussville Highway 11 In Winn-Dixie Shopping Center","459 Main St Ste 101","Trussville","AL","35173","(205) 661-9332","store3320@theupsstore.com","Monday - Friday: 8:00 am - 6:30 pm Saturday: 9:00 am - 3:00 pm Sunday: Closed","Online Printing, Mobile Printing, Full Service Digital Printing, Binding, Laminating, Stapling","Monday - Friday 5:30 pm Saturday 12:00 pm","Monday - Friday 5:30 pm","(205) 661-9335","33.6154856","-86.6176452","https://trussville-al-3320.theupsstorelocal.com/","SUBPREMISE: ROOFTOP","Jefferson County","United States","US"
"3766","On The U Of A Campus/Corner Of University Blvd & Campus Drive - Across From Publix","1130 University Blvd Ste B9","Tuscaloosa","AL","35401","(205) 248-0290","store3766@theupsstore.com","Monday - Thursday: 8:00 am - 6:30 pm Friday: 8:00 am - 6:00 pm Saturday: 10:00 am - 4:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 6:00 pm Saturday 12:00 pm","Monday - Friday 6:00 pm","(205) 248-0390","33.2108766","-87.5527532","https://tuscaloosa-al-3766.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Tuscaloosa County","United States","US"
"2777","Next To Publix On Hwy 69 South (Near Shelton State C.C.)","1105 Southview Ln Ste 103","Tuscaloosa","AL","35405","(205) 345-5345","store2777@theupsstore.com","Monday - Friday: 8:00 am - 6:00 pm Saturday: 9:00 am - 5:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 5:45 pm Saturday 12:00 pm","Monday - Friday 5:45 pm","(205) 345-1820","33.1231702","-87.553149","https://tuscaloosa-al-2777.theupsstorelocal.com/","SUBPREMISE: ROOFTOP","Tuscaloosa County","United States","US"
"2432","Cahaba Heights - Market Square Shopping Center","3179 Green Valley Rd","Vestavia","AL","35243","(205) 969-3099","store2432@theupsstore.com","Monday - Friday: 7:30 am - 6:00 pm Saturday: 9:00 am - 3:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 5:30 pm Saturday 1:30 pm","Monday - Friday 5:30 pm","(205) 969-3143","33.4596341","-86.7319656","https://vestavia-al-2432.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Jefferson County","United States","US"
"3091","Off Highway 31 In Front Of The Publix Shopping Center","732 Montgomery Hwy","Vestavia Hills","AL","35216","(205) 978-0770","store3091@theupsstore.com","Monday - Friday: 8:00 am - 6:30 pm Saturday: 10:00 am - 4:00 pm Sunday: Closed","Online Printing, Mobile Printing, Full Service Digital Printing, Binding, Laminating, Stapling","Monday - Friday 5:30 pm Saturday 3:00 pm","Monday - Friday 5:30 pm","(205) 978-3814","33.4449831","-86.7915981","https://vestaviahills-al-3091.theupsstorelocal.com/","PREMISE: ROOFTOP","Jefferson County","United States","US"
"3918","","2749 W Pine St Ste C","Arkadelphia","AR","71923","(870) 246-0478","store3918@theupsstore.com","Monday - Friday: 8:00 am - 6:00 pm Saturday: 9:00 am - 12:00 pm Sunday: Closed","Online Printing, Mobile Printing, Full Service Digital Printing, Binding, Laminating, Stapling","Monday - Friday 5:00 pm Saturday 12:00 pm","Monday - Friday 5:00 pm","(870) 246-0480","34.1216805","-93.0830743","https://arkadelphia-ar-3918.theupsstorelocal.com/","SUBPREMISE: ROOFTOP","Clark County","United States","US"
"6729","","2517 Harrison St","Batesville","AR","72501","(870) 793-5433","store6729@theupsstore.com","Monday - Friday: 7:30 am - 6:00 pm Saturday: 8:00 am - 1:30 pm Sunday: Closed","Online Printing, Mobile Printing, Full Service Digital Printing, Binding, Laminating, Stapling","Monday - Friday 5:30 pm Saturday 1:00 pm","Monday - Friday 5:30 pm","(870) 793-5443","35.7701702","-91.6236492","https://batesville-ar-6729.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Independence County","United States","US"
"2945","Military Plaza Near Sutherlands","1201 Military Rd Ste 2","Benton","AR","72015","(501) 778-7447","store2945@theupsstore.com","Monday - Friday: 8:00 am - 6:30 pm Saturday: 9:00 am - 2:30 pm Sunday: Closed","Online Printing, Mobile Printing, Full Service Digital Printing, Binding, Laminating, Stapling","Monday - Friday 5:30 pm","Monday - Friday 5:30 pm","(501) 778-7448","34.574609","-92.5788885","https://benton-ar-2945.theupsstorelocal.com/","SUBPREMISE: ROOFTOP","Saline County","United States","US"
"6271","On The Corner Of Se Walton Blvd And Se J St. Next To Firehouse Subs","3511 Se J Street","Bentonville","AR","72712","(479) 464-9000","store6271@theupsstore.com","Monday - Friday: 7:30 am - 6:30 pm Saturday: 9:00 am - 3:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 6:00 pm Saturday 11:00 am","Monday - Friday 6:00 pm","(479) 464-9049","36.3358502","-94.1968245","https://bentonville-ar-6271.theupsstorelocal.com/","PREMISE: ROOFTOP","Benton County","United States","US"
"6194","1 Block Off W Main/Hwy 89 & Across From Kroger","194 Dakota Dr Ste B","Cabot","AR","72023","(501) 941-2800","store6194@theupsstore.com","Monday - Friday: 8:00 am - 6:30 pm Saturday: 9:00 am - 2:30 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 5:30 pm Saturday 11:30 am","Monday - Friday 5:30 pm","(501) 941-2802","34.9764116","-92.0301623","https://cabot-ar-6194.theupsstorelocal.com/","SUBPREMISE: ROOFTOP","Lonoke County","United States","US"
"5451","Next To Walmart On Dave Ward Drive","3900 Dave Ward Dr Ste 1900","Conway","AR","72032","(501) 327-7600","store5451@theupsstore.com","Monday - Friday: 7:30 am - 6:00 pm Saturday: 9:00 am - 2:30 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 5:30 pm Saturday 11:00 am","Monday - Friday 5:30 pm","(501) 327-7605","35.07288","-92.4951947","https://conway-ar-5451.theupsstorelocal.com/","SUBPREMISE: ROOFTOP","Faulkner County","United States","US"
"6777","","500 Amity Rd Ste 5B","Conway","AR","72032","(501) 358-6160","store6777@theupsstore.com","Monday - Friday: 7:30 am - 6:00 pm Saturday: 8:00 am - 4:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 6:00 pm Saturday 11:00 am","Monday - Friday 5:30 pm","(501) 358-6744","35.0864717","-92.4156834","https://conway-ar-6777.theupsstorelocal.com/","SUBPREMISE: ROOFTOP","Faulkner County","United States","US"
"3002","Corner Of 5Th And Northwest Ave Next To The Sonic","1015 North West Avenue","El Dorado","AR","71730","(870) 863-4623","store3002@theupsstore.com","Monday - Friday: 7:30 am - 6:00 pm Saturday: 9:00 am - 3:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Banners","Monday - Friday 5:30 pm","Monday - Friday 5:00 pm","(870) 881-8337","33.2217529","-92.6651975","https://eldorado-ar-3002.theupsstorelocal.com/","PREMISE: ROOFTOP","Union County","United States","US"
"6231","Nw Corner Of E Van Buren (Hwy 62 )& Judah St Access Via Judah St","103 E Van Buren","Eureka Springs","AR","72632","(479) 253-8771","store6231@theupsstore.com","Monday - Friday: 8:30 am - 5:30 pm Saturday: 9:00 am - 1:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 5:00 pm Saturday 11:00 am","Monday - Friday 5:00 pm","(479) 253-8775","36.3940202","-93.7400516","https://eurekasprings-ar-6231.theupsstorelocal.com/","PREMISE: ROOFTOP","Carroll County","United States","US"
"2662","Located At The Corner Of N College Ave And Sycamore St","1722 N College Ste C","Fayetteville","AR","72703","(479) 442-5036","store2662@theupsstore.com","Monday - Friday: 8:00 am - 7:00 pm Saturday: 9:00 am - 3:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 6:30 pm Saturday 12:00 pm","Monday - Friday 6:30 pm","(479) 442-5038","36.0848899","-94.1549482","https://fayetteville-ar-2662.theupsstorelocal.com/","SUBPREMISE: ROOFTOP","Washington County","United States","US"
"5615","At The East End Of The Target/Kohls Shopping Center","3589-3 N Shiloh Dr","Fayetteville","AR","72703","(479) 527-0499","store5615@theupsstore.com","Monday - Friday: 8:00 am - 6:30 pm Saturday: 9:00 am - 3:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 6:00 pm Saturday 12:00 pm","Monday - Friday 6:00 pm","(479) 527-0497","36.1159289","-94.1512792","https://fayetteville-ar-5615.theupsstorelocal.com/","STREET_ADDRESS: RANGE_INTERPOLATED","Washington County","United States","US"
"4577","Greenpointe Center","4300 Rogers Ave Ste 20","Fort Smith","AR","72903","(479) 783-5800","store4577@theupsstore.com","Monday - Friday: 8:00 am - 6:00 pm Saturday: 9:00 am - 5:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Online Printing, Mobile Printing, Full Service Digital Printing","Monday - Friday 5:30 pm Saturday 11:00 am","Monday - Friday 5:30 pm","(479) 783-5813","35.3681652","-94.3848803","https://fortsmith-ar-4577.theupsstorelocal.com/","SUBPREMISE: ROOFTOP","Sebastian County","United States","US"
"4941","Wenston Plaza - Hwy 70 W Just East Of 270 Bypass Next To Subway","1018 Airport Rd Stes 104 & 106","Hot Springs","AR","71913","(501) 760-6877","store4941@theupsstore.com","Monday - Friday: 8:30 am - 6:30 pm Saturday: 8:00 am - 12:00 pm Sunday: Closed","Online Printing, Mobile Printing, Full Service Digital Printing, Binding, Laminating, Stapling","Monday - Friday 6:00 pm Saturday 11:00 am","Monday - Friday 6:00 pm","(501) 760-6879","34.479044","-93.111948","https://hotsprings-ar-4941.theupsstorelocal.com/","POINT_OF_INTEREST: APPROXIMATE","","United States","US"
